Timestamp,scan,PosX,PosY,PosZ,RotX,RotY,RotZ,Joint0RotX,Joint0RotY,Joint0RotZ,Joint1RotX,Joint1RotY,Joint1RotZ
6.3875,False,46.3137,7.1909,15.1780,278.3931,251.8549,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.3941,False,46.5637,7.3433,14.6036,278.5574,252.5872,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4008,False,46.8111,7.4954,14.0185,278.7206,253.3287,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4075,False,47.0564,7.6478,13.4202,278.8830,254.0821,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4139,False,47.2836,7.7902,12.8485,279.0338,254.7980,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4210,False,47.5236,7.9422,12.2246,279.1937,255.5744,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4280,False,47.7573,8.0918,11.5945,279.3500,256.3538,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4351,False,47.9897,8.2422,10.9436,279.5060,257.1540,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4416,False,48.1904,8.3737,10.3592,279.6414,257.8681,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4482,False,48.3887,8.5049,9.7593,279.7757,258.5973,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4550,False,48.5877,8.6382,9.1312,279.9111,259.3564,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4619,False,48.7819,8.7701,8.4892,280.0441,260.1280,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4689,False,48.9666,8.8973,7.8478,280.1713,260.8947,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4754,False,49.1310,9.0121,7.2470,280.2853,261.6092,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4821,False,49.2965,9.1295,6.6086,280.4010,262.3645,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4892,False,49.4582,9.2461,5.9456,280.5151,263.1451,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.4965,False,49.6143,9.3610,5.2596,280.6266,263.9487,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5030,False,49.7449,9.4592,4.6427,280.7210,264.6681,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5096,False,49.8698,9.5553,4.0052,280.8127,265.4083,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5165,False,49.9887,9.6492,3.3426,280.9015,266.1746,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5235,False,50.0961,9.7368,2.6800,280.9836,266.9378,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5302,False,50.1904,9.8167,2.0270,281.0579,267.6873,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5368,False,50.2719,9.8890,1.3835,281.1245,268.4236,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5439,False,50.3456,9.9584,0.6997,281.1877,269.2038,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5513,False,50.4081,10.0226,-0.0147,281.2454,270.0167,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5583,False,50.4537,10.0760,-0.7047,281.2927,270.8002,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5649,False,50.4829,10.1179,-1.3507,281.3292,271.5327,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5716,False,50.4987,10.1521,-2.0045,281.3583,272.2732,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5792,False,50.4988,10.1805,-2.7580,281.3814,273.1261,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5860,False,50.4824,10.1953,-3.4174,281.3923,273.8727,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.5936,False,50.4449,10.2000,-4.1552,281.3936,274.7088,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6004,False,50.3948,10.2044,-4.8177,281.3965,275.4608,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6080,False,50.3222,10.2181,-5.5547,281.4106,276.2989,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6147,False,50.2418,10.2381,-6.2220,281.4328,277.0597,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6220,False,50.1435,10.2662,-6.9168,281.4650,277.8539,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6290,True,50.0333,10.3006,-7.5975,281.5049,278.6343,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6371,False,49.8895,10.3483,-8.3818,281.5607,279.5371,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6460,False,49.7131,10.4096,-9.2361,281.6330,280.5248,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6542,False,49.5333,10.4741,-10.0204,281.7092,281.4364,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6616,False,49.3584,10.5382,-10.7216,281.7850,282.2553,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6698,False,49.1517,10.6150,-11.4901,281.8759,283.1576,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6772,False,48.9523,10.6898,-12.1815,281.9645,283.9739,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6845,False,48.7394,10.7703,-12.8767,282.0597,284.7991,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6921,False,48.5137,10.8559,-13.5726,282.1609,285.6299,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.6998,False,48.2721,10.9478,-14.2787,282.2696,286.4780,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7072,False,48.0244,11.0421,-14.9669,282.3809,287.3098,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7168,False,47.6961,11.1671,-15.8320,282.5280,288.3629,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7266,False,47.3404,11.3022,-16.7177,282.6868,289.4500,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7341,False,47.0562,11.4098,-17.3926,282.8130,290.2850,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7410,False,46.7877,11.5111,-18.0063,282.9316,291.0493,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7480,False,46.5106,11.6153,-18.6184,283.0533,291.8164,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7551,False,46.2156,11.7256,-19.2479,283.1819,292.6107,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7626,False,45.8986,11.8436,-19.9017,283.3191,293.4416,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7692,False,45.6149,11.9487,-20.4686,283.4410,294.1670,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7763,False,45.2979,12.0655,-21.0834,283.5760,294.9591,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7835,False,44.9712,12.1850,-21.6978,283.7139,295.7565,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7905,False,44.6460,12.3033,-22.2920,283.8500,296.5332,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.7971,False,44.3347,12.4157,-22.8452,283.9790,297.2616,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8047,False,43.9650,12.5483,-23.4841,284.1306,298.1091,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8121,False,43.5985,12.6787,-24.0994,284.2793,298.9320,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8188,False,43.2602,12.7982,-24.6524,284.4150,299.6772,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8257,False,42.9071,12.9220,-25.2154,284.5552,300.4417,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8328,False,42.5375,13.0505,-25.7897,284.7002,301.2276,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8405,False,42.1281,13.1916,-26.4095,284.8588,302.0829,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8486,False,41.6872,13.3420,-27.0584,285.0271,302.9868,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8566,False,41.2451,13.4914,-27.6912,285.1935,303.8767,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8633,False,40.8702,13.6168,-28.2144,285.3327,304.6189,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8706,False,40.4543,13.7547,-28.7813,285.4851,305.4301,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8773,False,40.0642,13.8827,-29.3006,285.6260,306.1795,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8840,False,39.6759,14.0090,-29.8061,285.7644,306.9153,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8907,False,39.2732,14.1387,-30.3190,285.9059,307.6682,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.8974,False,38.8690,14.2676,-30.8223,286.0460,308.4137,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9044,False,38.4415,14.4026,-31.3430,286.1920,309.1918,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9111,False,38.0298,14.5312,-31.8334,286.3305,309.9315,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9180,False,37.5948,14.6657,-32.3402,286.4747,310.7032,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9250,False,37.1523,14.8009,-32.8442,286.6190,311.4781,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9321,True,36.6932,14.9396,-33.3554,286.7662,312.2719,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9391,False,36.2424,15.0743,-33.8461,286.9084,313.0418,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9457,False,35.8020,15.2043,-34.3150,287.0451,313.7851,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9529,False,35.3241,15.3436,-34.8125,287.1908,314.5821,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9599,False,34.8539,15.4791,-35.2909,287.3317,315.3570,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9669,False,34.3772,15.6146,-35.7650,287.4720,316.1335,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9734,False,33.9275,15.7409,-36.2025,287.6020,316.8580,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9802,False,33.4532,15.8724,-36.6538,287.7367,317.6139,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9875,False,32.9370,16.0136,-37.1339,287.8806,318.4276,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
6.9943,False,32.4519,16.1444,-37.5745,288.0132,319.1839,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0012,False,31.9526,16.2772,-38.0176,288.1470,319.9540,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0077,False,31.4795,16.4013,-38.4282,288.2715,320.6765,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0150,False,30.9442,16.5397,-38.8818,288.4095,321.4854,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0215,False,30.4611,16.6627,-39.2817,288.5316,322.2082,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0282,False,29.9644,16.7873,-39.6835,288.6546,322.9441,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0349,False,29.4571,16.9127,-40.0845,288.7777,323.6888,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0417,False,28.9322,17.0405,-40.4895,288.9025,324.4519,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0488,False,28.3918,17.1699,-40.8962,289.0281,325.2301,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0553,False,27.8842,17.2894,-41.2689,289.1436,325.9542,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0620,False,27.3530,17.4124,-41.6494,289.2618,326.7053,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0685,False,26.8410,17.5290,-42.0073,289.3734,327.4230,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0755,False,26.2842,17.6536,-42.3865,289.4919,328.1966,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0818,False,25.7761,17.7653,-42.7238,289.5976,328.8966,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0886,False,25.2217,17.8850,-43.0825,289.7103,329.6541,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.0952,False,24.6822,17.9993,-43.4223,289.8174,330.3852,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1021,False,24.1181,18.1165,-43.7680,289.9268,331.1433,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1092,False,23.5251,18.2372,-44.1209,290.0388,331.9336,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1165,False,22.9191,18.3578,-44.4708,290.1501,332.7346,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1232,False,22.3506,18.4686,-44.7892,290.2519,333.4801,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1296,False,21.8005,18.5735,-45.0884,290.3478,334.1960,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1363,False,21.2312,18.6797,-45.3889,290.4445,334.9316,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1426,False,20.6836,18.7796,-45.6694,290.5351,335.6343,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1491,False,20.1236,18.8796,-45.9475,290.6253,336.3481,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1561,False,19.5131,18.9859,-46.2409,290.7208,337.1208,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1628,False,18.9185,19.0868,-46.5170,290.8112,337.8683,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1695,False,18.3291,19.1843,-46.7813,290.8981,338.6045,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1759,False,17.7611,19.2759,-47.0273,290.9794,339.3096,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1825,False,17.1637,19.3696,-47.2769,291.0623,340.0468,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1889,False,16.5886,19.4574,-47.5084,291.1397,340.7523,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.1957,False,15.9722,19.5489,-47.7471,291.2200,341.5041,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2026,False,15.3436,19.6392,-47.9806,291.2991,342.2664,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2091,False,14.7447,19.7226,-48.1938,291.3719,342.9887,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2157,False,14.1385,19.8044,-48.4006,291.4430,343.7162,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2226,False,13.4994,19.8877,-48.6087,291.5153,344.4792,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2295,False,12.8606,19.9680,-48.8068,291.5847,345.2381,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2361,True,12.2438,20.0426,-48.9886,291.6491,345.9675,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2432,False,11.5672,20.1214,-49.1775,291.7168,346.7639,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2504,False,10.8960,20.1961,-49.3542,291.7809,347.5504,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2573,False,10.2399,20.2660,-49.5166,291.8408,348.3161,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2642,False,9.5818,20.3330,-49.6693,291.8979,349.0811,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2713,False,8.9015,20.3989,-49.8166,291.9541,349.8690,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2784,False,8.2180,20.4616,-49.9538,292.0075,350.6578,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2853,False,7.5603,20.5188,-50.0757,292.0560,351.4145,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2919,False,6.9197,20.5714,-50.1849,292.1006,352.1494,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.2984,False,6.2927,20.6199,-50.2828,292.1417,352.8668,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3055,False,5.6069,20.6697,-50.3798,292.1837,353.6496,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3125,False,4.9227,20.7160,-50.4660,292.2227,354.4287,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3198,False,4.2198,20.7598,-50.5437,292.2596,355.2275,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3268,False,3.5339,20.7991,-50.6090,292.2926,356.0056,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3336,False,2.8653,20.8341,-50.6626,292.3218,356.7629,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3412,False,2.1220,20.8690,-50.7107,292.3510,357.6039,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3480,False,1.4587,20.8968,-50.7434,292.3741,358.3534,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3551,False,0.7646,20.9223,-50.7675,292.3952,359.1372,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3617,False,0.1101,20.9430,-50.7805,292.4123,359.8758,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3689,False,-0.5990,20.9619,-50.7843,292.4276,0.6758,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3763,False,-1.3203,20.9772,-50.7770,292.4398,1.4894,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3829,False,-1.9640,20.9876,-50.7611,292.4479,2.2157,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3898,False,-2.6367,20.9951,-50.7350,292.4534,2.9749,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.3963,False,-3.2826,20.9991,-50.7009,292.4558,3.7044,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4035,False,-3.9923,20.9998,-50.6531,292.4552,4.5065,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4101,False,-4.6322,20.9942,-50.5981,292.4500,5.2308,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4169,False,-5.2905,20.9807,-50.5283,292.4391,5.9773,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4240,False,-5.9945,20.9581,-50.4393,292.4214,6.7776,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4305,False,-6.6104,20.9318,-50.3497,292.4011,7.4796,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4375,False,-7.2932,20.8958,-50.2378,292.3732,8.2601,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4440,False,-7.9214,20.8567,-50.1235,292.3429,8.9806,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4512,False,-8.6087,20.8075,-49.9864,292.3047,9.7717,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4577,False,-9.2300,20.7577,-49.8517,292.2657,10.4895,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4642,False,-9.8540,20.7026,-49.7064,292.2223,11.2132,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4715,False,-10.5469,20.6358,-49.5334,292.1694,12.0202,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4785,False,-11.2013,20.5675,-49.3589,292.1148,12.7859,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4853,False,-11.8466,20.4953,-49.1766,292.0567,13.5444,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4920,False,-12.4787,20.4202,-48.9881,291.9958,14.2910,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.4994,False,-13.1607,20.3344,-48.7738,291.9256,15.1006,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5066,False,-13.8270,20.2460,-48.5537,291.8526,15.8957,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5132,False,-14.4345,20.1615,-48.3437,291.7823,16.6247,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5196,False,-15.0237,20.0762,-48.1317,291.7107,17.3351,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5263,False,-15.6305,19.9850,-47.9047,291.6335,18.0706,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5333,False,-16.2603,19.8868,-47.6598,291.5497,18.8383,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5401,True,-16.8770,19.7872,-47.4110,291.4641,19.5943,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5473,False,-17.5163,19.6806,-47.1435,291.3716,20.3827,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5541,False,-18.1222,19.5763,-46.8809,291.2803,21.1344,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5611,False,-18.7482,19.4655,-46.6004,291.1825,21.9159,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5676,False,-19.3169,19.3621,-46.3375,291.0905,22.6299,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5741,False,-19.8873,19.2559,-46.0658,290.9954,23.3506,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5815,False,-20.5243,19.1343,-45.7531,290.8856,24.1604,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5886,False,-21.1429,19.0134,-45.4399,290.7754,24.9523,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.5956,False,-21.7449,18.8930,-45.1259,290.6649,25.7281,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6027,False,-22.3455,18.7704,-44.8036,290.5514,26.5074,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6095,False,-22.9186,18.6510,-44.4875,290.4401,27.2561,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6160,False,-23.4720,18.5336,-44.1741,290.3298,27.9840,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6228,False,-24.0323,18.4126,-43.8487,290.2153,28.7260,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6295,False,-24.5928,18.2895,-43.5148,290.0981,29.4734,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6363,False,-25.1519,18.1646,-43.1734,289.9783,30.2242,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6432,False,-25.7160,18.0366,-42.8200,289.8547,30.9874,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6501,False,-26.2711,17.9086,-42.4637,289.7304,31.7439,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6572,False,-26.8448,17.7743,-42.0861,289.5990,32.5320,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6638,False,-27.3705,17.6495,-41.7317,289.4761,33.2596,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6712,False,-27.9613,17.5072,-41.3236,289.3351,34.0839,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6777,False,-28.4673,17.3837,-40.9656,289.2120,34.7957,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6844,False,-28.9900,17.2545,-40.5873,289.0824,35.5368,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6907,False,-29.4773,17.1325,-40.2268,288.9595,36.2331,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.6974,False,-29.9961,17.0012,-39.8343,288.8264,36.9805,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7042,False,-30.5119,16.8690,-39.4351,288.6918,37.7300,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7108,False,-31.0109,16.7397,-39.0403,288.5594,38.4612,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7181,False,-31.5555,16.5970,-38.5991,288.4125,39.2667,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7251,False,-32.0761,16.4590,-38.1672,288.2696,40.0440,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7319,False,-32.5714,16.3262,-37.7467,288.1316,40.7907,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7385,False,-33.0545,16.1954,-37.3274,287.9950,41.5259,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7455,False,-33.5536,16.0588,-36.8841,287.8517,42.2929,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7523,False,-34.0446,15.9231,-36.4380,287.7087,43.0552,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7588,False,-34.4962,15.7972,-36.0184,287.5755,43.7634,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7655,False,-34.9648,15.6652,-35.5733,287.4354,44.5058,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7725,False,-35.4472,15.5281,-35.1044,287.2892,45.2784,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7792,False,-35.9093,15.3955,-34.6446,287.1473,46.0270,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7860,False,-36.3665,15.2632,-34.1791,287.0052,46.7760,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.7929,False,-36.8224,15.1300,-33.7040,286.8618,47.5318,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
7.8007,False,-37.3351,14.9789,-33.1561,286.6984,48.3928,270.0000,358.4152,13.4885,270.2068,2.5101,251.2307,359.9135
